NumberofPlayers,DateTime,WheelResult,MultiplierResult,Totalwinnings,Totalwinners,Firstwinner,Secondwinner,Thirdwinner,Fourthwinner,Fifthwinner
19762.0,2024-12-03T18:26:18.151Z,"""CoinFlip""",9.0,59055.0,11797.0,2500.0,2000.0,904.11,848.75,530.41
20788.0,2024-12-03T18:27:57.318Z,"""CashHunt""",19.0,111833.0,12404.0,1277.62,1041.23,1019.37,800,760
21813.0,2024-12-03T18:28:40.966Z,"""5""",5.0,39042.0,9711.0,4500.0,1650.0,674.31,505.73,373.08
21813.0,2024-12-03T18:29:27.538Z,"""1""",1.0,12072.0,5955.0,2000.0,497.44,330,296.32,224.77
21136.0,2024-12-03T18:30:13.387Z,"""1""",1.0,11132.0,5766.0,2000.0,259.3,220.41,200,178.84
20458.0,2024-12-03T18:30:56.767Z,"""1""",1.0,12032.0,5587.0,2000.0,357.67,333.3,220.41,200
20458.0,2024-12-03T18:31:44.104Z,"""2""",2.0,19856.0,6916.0,3000.0,240.0,222.24,212.21,185.7
20120.0,2024-12-03T18:32:31.051Z,"""10""",10.0,72572.0,8560.0,5500.0,3300.0,3142.55,1210,1119.36
19783.0,2024-12-03T18:33:14.474Z,"""1""",1.0,9104.0,4684.0,2000.0,600.0,259.3,222.24,133.09
19152.0,2024-12-03T18:33:56.383Z,"""1""",1.0,8999.0,4632.0,2000.0,259.3,200,148.16,142.84
18836.0,2024-12-03T18:34:40.578Z,"""10""",10.0,55064.0,7353.0,3300.0,2095.03,2095.03,855.7,618.12
18678.0,2024-12-03T18:35:29.095Z,"""5""",5.0,30370.0,7791.0,1800.0,1714.12,629.85,361.64,310.18
18600.0,2024-12-03T18:37:30.486Z,"""CoinFlip""",3.0,26005.0,11310.0,1142.75,900.0,449.54,400,380.92
18560.0,2024-12-03T18:38:12.825Z,"""2""",6.0,44611.0,6469.0,4219.18,1361.34,786.69,700,666.6
18521.0,2024-12-03T18:38:55.130Z,"""2""",2.0,17074.0,6765.0,590.02,583.43,428.53,314.92,300
17442.0,2024-12-03T18:39:38.089Z,"""1""",1.0,7593.0,4375.0,236.01,224.77,200,168.58,155.94
16902.0,2024-12-03T18:40:19.246Z,"""1""",1.0,8023.0,4375.0,285.69,224.77,200,200,168.58
16362.0,2024-12-03T18:41:02.634Z,"""1""",1.0,6708.0,3939.0,428.53,224.77,168.58,157.19,131.36
15876.0,2024-12-03T18:41:44.612Z,"""1""",1.0,6201.0,3727.0,238.07,157.19,153.12,109.6,98.9
15423.0,2024-12-03T18:42:33.456Z,"""2""",2.0,13977.0,4455.0,1011.46,674.31,362.1,300,285.69
15423.0,2024-12-03T18:43:19.161Z,"""2""",2.0,13420.0,4803.0,999.9,674.31,300,285.69,240
14836.0,2024-12-03T18:44:05.436Z,"""1""",1.0,4657.0,3029.0,224.77,160.0,109.6,100,95.23
14600.0,2024-12-03T18:44:51.145Z,"""2""",2.0,13005.0,3881.0,674.31,642.79,369.91,343.9,285.69
14305.0,2024-12-03T18:45:32.513Z,"""5""",5.0,19707.0,4623.0,573.96,505.64,480,428.53,285.69
14305.0,2024-12-03T18:46:14.391Z,"""1""",1.0,4143.0,2741.0,207.44,172.91,109.6,89.42,73.21
14305.0,2024-12-03T18:47:43.165Z,"""5""",35.0,93201.0,3851.0,4285.3,3033.84,2361.92,2148.35,1820.63
14305.0,2024-12-03T18:48:28.301Z,"""1""",1.0,5045.0,2802.0,1000.0,207.44,122.02,96.65,83.16
14305.0,2024-12-03T18:49:11.589Z,"""1""",2.0,8172.0,3064.0,674.31,311.16,183.04,168.58,168.58
14144.0,2024-12-03T18:50:00.185Z,"""2""",2.0,11000.0,4122.0,353.47,300.0,300,285.69,219.15
13984.0,2024-12-03T18:51:41.605Z,"""CrazyBonus""",32.0,158626.0,7776.0,6268.5,3713.92,3073.89,2428.33,1969.32
14752.0,2024-12-03T18:53:17.013Z,"""CashHunt""",19.0,84844.0,7831.0,5786.31,1571.28,1099.35,1010,1002.08
15388.0,2024-12-03T18:54:00.281Z,"""1""",1.0,6016.0,3982.0,400.0,122.02,103.72,95.23,95.23
15388.0,2024-12-03T18:54:43.841Z,"""1""",1.0,9653.0,4134.0,1836.68,300.0,241.1,222.52,221.66
14896.0,2024-12-03T18:55:26.497Z,"""1""",1.0,7500.0,3984.0,600.0,306.11,238.07,200,178.84
14650.0,2024-12-03T18:56:07.711Z,"""1""",10.0,43799.0,3765.0,2630.67,1967.2,1571.28,1354.86,1100
14405.0,2024-12-03T18:56:48.738Z,"""2""",2.0,13107.0,5050.0,600.0,285.69,252.87,168.58,164.4
14405.0,2024-12-03T18:58:19.853Z,"""CashHunt""",19.0,90388.0,7570.0,7285.0,2428.33,1397.44,1309.4,944.52
14405.0,2024-12-03T18:59:01.912Z,"""2""",2.0,13922.0,5092.0,436.28,420.0,286.58,285.69,232.64
14405.0,2024-12-03T18:59:45.275Z,"""10""",10.0,55270.0,6242.0,5499.46,1833.48,1100,803.55,783.09
14721.0,2024-12-03T19:00:29.603Z,"""1""",1.0,7796.0,4128.0,1000.0,305.1,206.93,148.16,146.43
14922.0,2024-12-03T19:02:05.465Z,"""CashHunt""",19.0,86672.0,8185.0,1904.58,1826.3,1587.61,1442.72,1027.78
15023.0,2024-12-03T19:02:49.970Z,"""1""",1.0,7460.0,4150.0,551.81,244.05,160,140,120.55
15124.0,2024-12-03T19:03:34.065Z,"""2""",2.0,14250.0,5364.0,327.21,303.78,300,292.86,285.69
15166.0,2024-12-03T19:04:14.571Z,"""5""",10.0,50866.0,6289.0,2618.79,1236.23,1100,1050.8,785.64
15207.0,2024-12-03T19:04:59.321Z,"""2""",2.0,13285.0,5362.0,545.36,285.69,257.12,252.87,214.26
15207.0,2024-12-03T19:05:41.634Z,"""1""",1.0,8446.0,4031.0,1611.16,305.1,206.93,142.84,120.55
14844.0,2024-12-03T19:06:28.512Z,"""2""",2.0,13044.0,4847.0,1315.24,545.36,285.69,214.26,202.29
14481.0,2024-12-03T19:07:12.760Z,"""5""",5.0,21233.0,5663.0,539.45,328.81,314.92,303.44,285.69
14481.0,2024-12-03T19:07:54.270Z,"""1""",1.0,6822.0,3707.0,363.99,271.2,238.07,207.44,137.95
14481.0,2024-12-03T19:09:02.723Z,"""CoinFlip""",10.0,53251.0,7697.0,1571.28,1047.52,892.3,838.01,785.64
14481.0,2024-12-03T19:09:46.711Z,"""1""",1.0,6449.0,3668.0,457.82,388.95,190.46,160.95,142.48
14064.0,2024-12-03T19:11:15.468Z,"""Pachinko""",3.0,20607.0,8289.0,571.37,571.37,409.86,380.92,240
14653.0,2024-12-03T19:11:58.126Z,"""2""",2.0,12156.0,4793.0,571.37,545.99,455.16,243.36,219.64
14278.0,2024-12-03T19:12:45.326Z,"""1""",1.0,6055.0,3339.0,701.46,244.05,224.77,206.93,120.55
13732.0,2024-12-03T19:13:32.097Z,"""1""",1.0,4993.0,3153.0,224.77,190.46,137.95,112.38,97.62
13732.0,2024-12-03T19:14:09.519Z,"""5""",5.0,19757.0,4456.0,1142.75,655.18,505.73,450,358.73
13580.0,2024-12-03T19:15:49.956Z,"""CashHunt""",195.0,830272.0,6982.0,25025.0,16831.69,15184.35,15015,10485.64
13504.0,2024-12-03T19:16:30.689Z,"""2""",4.0,15629.0,3698.0,727.14,561.92,476.14,280.96,253.15
13466.0,2024-12-03T19:17:14.480Z,"""2""",2.0,11145.0,4276.0,657.62,436.28,300,214.26,179.36
13428.0,2024-12-03T19:17:55.173Z,"""5""",5.0,20338.0,5105.0,724.29,571.37,478.3,285.69,279.49
13428.0,2024-12-03T19:19:21.967Z,"""1""",25.0,106316.0,3618.0,5200.0,5113.5,2324.87,1856.96,1567.13
13428.0,2024-12-03T19:20:49.180Z,"""Pachinko""",10.0,55191.0,8098.0,1100.0,983.6,928.22,892.3,785.64
14391.0,2024-12-03T19:21:30.677Z,"""1""",1.0,6642.0,4204.0,350.0,159.43,125.87,94.92,80.92
14391.0,2024-12-03T19:22:12.791Z,"""2""",2.0,12223.0,5199.0,300.0,203.52,197.29,156,146.01
14520.0,2024-12-03T19:22:52.143Z,"""5""",5.0,22198.0,6018.0,321.91,285.69,197.29,192,182.06
14527.0,2024-12-03T19:23:31.936Z,"""10""",10.0,54091.0,6732.0,1607.1,1236.23,1155,785.64,577.36
14534.0,2024-12-03T19:24:17.477Z,"""10""",10.0,45596.0,6263.0,1309.4,1155.0,803.55,618.12,577.36
14534.0,2024-12-03T19:24:58.262Z,"""2""",2.0,14269.0,5770.0,674.31,185.43,182.52,180,150
14610.0,2024-12-03T19:25:35.875Z,"""10""",10.0,45292.0,5991.0,1571.28,1236.23,983.6,692.29,577.36
14648.0,2024-12-03T19:26:16.288Z,"""5""",5.0,26737.0,6910.0,508.8,402.38,370.87,314.92,285.69
14686.0,2024-12-03T19:26:58.617Z,"""2""",2.0,15546.0,5819.0,337.03,335.32,300,254.4,246.61
14676.0,2024-12-03T19:27:39.428Z,"""10""",20.0,90919.0,6607.0,5499.46,1971.67,1121.37,863.12,708.02
15044.0,2024-12-03T19:28:22.392Z,"""1""",1.0,16266.0,4555.0,4821.93,572.28,449.54,286.14,285.71
15044.0,2024-12-03T19:29:04.727Z,"""2""",2.0,14297.0,5420.0,787.31,499.95,384.47,268.25,252.87
15044.0,2024-12-03T19:30:28.567Z,"""2""",8.0,41555.0,5412.0,1153.41,804.76,758.6,610.56,540
15044.0,2024-12-03T19:31:10.250Z,"""1""",1.0,8094.0,4516.0,268.25,200.0,175.36,122.02,119.83
14732.0,2024-12-03T19:32:37.623Z,"""Pachinko""",10.0,59609.0,8688.0,1309.4,1309.4,892.3,663.01,536.91
15060.0,2024-12-03T19:33:45.617Z,"""CoinFlip""",5.0,31019.0,8699.0,944.77,535.38,506.3,471.57,402.38
15060.0,2024-12-03T19:34:27.219Z,"""1""",1.0,9892.0,4516.0,1000.0,400.0,285.69,200,169.57
15074.0,2024-12-03T19:35:33.793Z,"""CoinFlip""",8.0,41980.0,7985.0,1417.15,912.58,857.06,759.45,707.35
15074.0,2024-12-03T19:36:12.436Z,"""1""",1.0,8418.0,4397.0,800.0,333.3,183.71,150,137.49
14667.0,2024-12-03T19:36:53.006Z,"""5""",5.0,29057.0,6384.0,4500.0,499.81,430.47,428.53,246.61
14667.0,2024-12-03T19:37:29.537Z,"""2""",2.0,18010.0,5576.0,3000.0,512.63,508.8,370.87,347.27
14397.0,2024-12-03T19:38:10.692Z,"""2""",2.0,15990.0,5114.0,3000.0,512.63,407.04,285.69,192
13861.0,2024-12-03T19:38:49.842Z,"""1""",4.0,28694.0,3594.0,5000.0,5000.0,1096.03,1000,822.02
13861.0,2024-12-03T19:39:31.784Z,"""5""",5.0,25151.0,5326.0,4500.0,576.71,428.53,314.92,292.03
13498.0,2024-12-03T19:40:54.677Z,"""2""",2.0,15260.0,4546.0,3000.0,640.78,457.92,214.26,128.16
13498.0,2024-12-03T19:41:36.391Z,"""10""",10.0,56537.0,5518.0,5500.0,4190.07,1854.35,1174.77,1047.52
13498.0,2024-12-03T19:42:21.476Z,"""5""",5.0,25900.0,5534.0,4500.0,640.78,571.37,337.15,314.92
13337.0,2024-12-03T19:43:06.734Z,"""1""",1.0,8613.0,3857.0,2000.0,324.47,254,204.93,91.66
13216.0,2024-12-03T19:43:52.739Z,"""1""",1.0,8389.0,3648.0,2000.0,397.81,324.47,256,200
12988.0,2024-12-03T19:44:36.465Z,"""5""",5.0,20606.0,4930.0,714.22,486.71,328.81,219.02,180.82
12823.0,2024-12-03T19:46:13.636Z,"""CashHunt""",19.0,95696.0,7215.0,5999.41,2525.0,1736.18,1590.36,1531.8
13247.0,2024-12-03T19:46:53.959Z,"""1""",1.0,9787.0,3406.0,2000.0,600.0,433.97,400,333.3
13247.0,2024-12-03T19:47:40.206Z,"""1""",1.0,9168.0,3392.0,2000.0,600.0,433.97,372,323.55
13055.0,2024-12-03T19:48:18.658Z,"""1""",1.0,8883.0,3341.0,2000.0,433.97,400,376,239.66
12887.0,2024-12-03T19:49:00.470Z,"""1""",1.0,9505.0,3257.0,2000.0,433.97,384,324.47,299.58
11942.0,2024-12-03T19:49:42.372Z,"""1""",1.0,9427.0,3115.0,2000.0,809.44,433.97,400,396
11469.0,2024-12-03T19:50:24.498Z,"""5""",5.0,35178.0,4283.0,7232.89,4500.0,2035.21,1200,628.51
11232.0,2024-12-03T19:52:14.976Z,"""CoinFlip""",3.0,15412.0,5759.0,1000.0,380.92,324.47,246.88,162.24
11114.0,2024-12-03T19:52:59.419Z,"""1""",1.0,10523.0,2830.0,2000.0,2000.0,761.83,433.97,200
10996.0,2024-12-03T19:53:43.902Z,"""5""",5.0,23231.0,3649.0,7232.89,571.37,400.18,300,285.69
10496.0,2024-12-03T19:54:23.946Z,"""1""",1.0,10143.0,2626.0,2410.96,2000.0,602.72,433.97,250
10246.0,2024-12-03T19:55:08.345Z,"""1""",1.0,8487.0,2470.0,2000.0,648.95,433.97,400,206.24
10122.0,2024-12-03T19:55:49.530Z,"""2""",2.0,22022.0,3006.0,7232.89,3000.0,973.42,571.37,450
9997.0,2024-12-03T19:56:58.908Z,"""CoinFlip""",3.0,13383.0,4466.0,1000.0,761.83,324.47,190.46,162.24
9868.0,2024-12-03T19:57:39.567Z,"""1""",1.0,7153.0,2415.0,2000.0,433.97,200,162.24,129.79
9738.0,2024-12-03T19:58:21.072Z,"""5""",5.0,22922.0,3219.0,4500.0,3945.71,657.62,285.69,243.36
9738.0,2024-12-03T19:58:57.733Z,"""1""",1.0,7545.0,2493.0,2000.0,433.97,200,200,100
9553.0,2024-12-03T19:59:41.575Z,"""1""",1.0,8061.0,2372.0,2000.0,800.0,433.97,219.21,200
9831.0,2024-12-03T20:00:17.802Z,"""2""",30.0,148217.0,2757.0,31000.0,7380.23,6200,5904.19,3100
9970.0,2024-12-03T20:02:49.664Z,"""5""",5.0,19094.0,3549.0,4500.0,739.82,493.21,328.81,246.61
10040.0,2024-12-03T20:03:33.136Z,"""2""",2.0,13568.0,3562.0,3000.0,720.0,250.95,236.01,225
10109.0,2024-12-03T20:04:16.909Z,"""2""",2.0,13299.0,3495.0,3000.0,720.0,300,250.95,238.39
11091.0,2024-12-03T20:06:14.446Z,"""CrazyBonus""",117.0,413751.0,5303.0,20188.51,10600.0,6160,5028.08,4279.34
11050.0,2024-12-03T20:06:57.476Z,"""1""",1.0,10265.0,2958.0,2000.0,1000.0,289.32,220,200
11030.0,2024-12-03T20:07:41.941Z,"""5""",25.0,98527.0,4151.0,19500.0,2849.68,2849.68,2600,1950
11009.0,2024-12-03T20:08:24.044Z,"""1""",1.0,9145.0,3112.0,2000.0,602.74,500,220,163.26
10940.0,2024-12-03T20:09:04.089Z,"""1""",1.0,8749.0,3184.0,2000.0,602.74,220,100,100
10940.0,2024-12-03T20:09:47.251Z,"""1""",1.0,9301.0,3102.0,2000.0,602.74,220,163.26,157.19
10911.0,2024-12-03T20:11:26.999Z,"""CashHunt""",19.0,106065.0,6278.0,13646.65,3978.09,3850,2095.03,1673.4
10896.0,2024-12-03T20:13:02.190Z,"""1""",1.0,9398.0,3292.0,2000.0,602.74,190.46,170,129.65
10889.0,2024-12-03T20:13:41.989Z,"""1""",1.0,13676.0,3237.0,5248.71,2000.0,135.68,134.84,127.55
10886.0,2024-12-03T20:14:58.118Z,"""CoinFlip""",10.0,50078.0,5989.0,4400.0,2750.0,1309.4,649.02,602.82
10882.0,2024-12-03T20:15:42.916Z,"""2""",2.0,20956.0,3964.0,6298.45,3000.0,1068.63,300,240
10572.0,2024-12-03T20:16:26.919Z,"""1""",1.0,10224.0,3046.0,2000.0,2000.0,602.74,429.97,116.69
10418.0,2024-12-03T20:17:11.294Z,"""1""",1.0,8615.0,3010.0,2000.0,602.74,373.96,129.79,116.69
10263.0,2024-12-03T20:17:53.131Z,"""2""",2.0,13573.0,3380.0,3000.0,869.7,336,172.2,162.74
10356.0,2024-12-03T20:18:37.605Z,"""5""",5.0,24284.0,4064.0,4500.0,2579.85,986.43,304.19,241.06
10320.0,2024-12-03T20:19:18.188Z,"""1""",3.0,17699.0,2717.0,4000.0,1719.9,1253.7,340,300
10320.0,2024-12-03T20:19:58.389Z,"""2""",6.0,32927.0,3312.0,7000.0,6019.64,474.88,460.33,453.78
10112.0,2024-12-03T20:20:44.691Z,"""2""",2.0,13317.0,3381.0,3000.0,1289.92,388.95,222.24,203.52
9903.0,2024-12-03T20:22:22.631Z,"""CashHunt""",19.0,95037.0,5700.0,21713.7,3404.0,2095.03,1870.52,1375
9903.0,2024-12-03T20:24:31.032Z,"""CoinFlip""",4.0,19996.0,5567.0,1312.18,1250.0,674.06,274.56,274.01
10436.0,2024-12-03T20:25:18.185Z,"""5""",5.0,24387.0,4328.0,4500.0,986.43,904.22,822.02,600
10968.0,2024-12-03T20:26:51.371Z,"""Pachinko""",5.0,30638.0,6875.0,1142.75,771.35,750,632.73,450
11012.0,2024-12-03T20:27:37.579Z,"""2""",2.0,14870.0,4037.0,3000.0,600.0,310.9,300,246.61
11055.0,2024-12-03T20:28:23.245Z,"""2""",2.0,15456.0,3786.0,3000.0,1200.0,300,300,285.69
10804.0,2024-12-03T20:30:04.520Z,"""CashHunt""",19.0,94990.0,6348.0,7427.85,3590.13,2600,1530,1397.44
10921.0,2024-12-03T20:30:49.338Z,"""2""",2.0,13574.0,3923.0,1200.0,444.48,368.45,300,279.49
10992.0,2024-12-03T20:31:32.605Z,"""5""",5.0,20247.0,4514.0,2400.0,328.81,300,239.15,191.32
10992.0,2024-12-03T20:32:18.350Z,"""1""",1.0,9633.0,2912.0,1600.0,1000.0,735.34,206.93,160
11030.0,2024-12-03T20:33:04.035Z,"""1""",3.0,16797.0,2866.0,2000.0,1600.0,1470.69,318.87,318.87
11030.0,2024-12-03T20:34:32.529Z,"""10""",10.0,60512.0,4663.0,4400.0,4190.07,2349.54,2261.17,2095.03
11030.0,2024-12-03T20:35:17.507Z,"""5""",5.0,25504.0,4765.0,2856.86,2400.0,411.01,248.58,239.15
11030.0,2024-12-03T20:35:56.976Z,"""2""",2.0,17406.0,4061.0,2400.0,1428.43,1428.43,273.96,189.47
10814.0,2024-12-03T20:36:40.719Z,"""1""",1.0,8832.0,2786.0,1600.0,1085.44,735.34,353.47,179.34
10597.0,2024-12-03T20:37:24.768Z,"""1""",1.0,8706.0,2810.0,1600.0,735.34,712.32,190.46,116.69
10301.0,2024-12-03T20:38:05.052Z,"""2""",2.0,14105.0,3405.0,2400.0,1373.76,279.49,273.96,144.66
10005.0,2024-12-03T20:39:27.353Z,"""CoinFlip""",50.0,217358.0,5446.0,12750.0,10200.0,8742,6070.84,3022.47
10383.0,2024-12-03T20:40:13.672Z,"""1""",1.0,8594.0,2633.0,2000.0,800.0,735.34,230.17,219.21
10383.0,2024-12-03T20:40:53.985Z,"""1""",1.0,9909.0,2775.0,2000.0,800.0,735.34,356.21,323.33
10285.0,2024-12-03T20:41:35.488Z,"""5""",5.0,21688.0,4100.0,2400.0,632.73,589.86,300,300
9946.0,2024-12-03T20:42:15.944Z,"""5""",5.0,23916.0,4273.0,2400.0,1011.46,535.38,305.1,300
9946.0,2024-12-03T20:43:01.112Z,"""5""",5.0,26527.0,4203.0,2400.0,2285.49,571.37,571.37,493.21
10227.0,2024-12-03T20:43:46.136Z,"""1""",1.0,8411.0,2742.0,1270.75,800.0,328.81,275.91,250
10227.0,2024-12-03T20:45:13.078Z,"""5""",5.0,20154.0,3534.0,2400.0,657.62,303.44,300,300
10227.0,2024-12-03T20:45:58.625Z,"""1""",1.0,4984.0,2336.0,285.69,200.0,128.92,124.16,111.6
9800.0,2024-12-03T20:46:43.446Z,"""1""",1.0,6281.0,2404.0,1000.0,300.0,285.69,128.92,123.62
9527.0,2024-12-03T20:48:01.566Z,"""CoinFlip""",4.0,20352.0,5253.0,1750.0,370.4,357.11,237.3,223.55
9698.0,2024-12-03T20:48:50.611Z,"""1""",1.0,5476.0,2211.0,320.0,300.0,285.69,206.93,190.46
9491.0,2024-12-03T20:49:34.576Z,"""2""",2.0,11716.0,2855.0,1434.82,444.48,375,273.96,263.07
9491.0,2024-12-03T20:50:15.733Z,"""1""",1.0,5018.0,2010.0,285.69,275.91,200,140,127.55
8664.0,2024-12-03T20:50:55.896Z,"""10""",10.0,32274.0,3123.0,1529.8,927.17,602.82,596.64,550
8906.0,2024-12-03T20:51:38.052Z,"""1""",1.0,4511.0,1994.0,271.36,137.95,120,120,101.15
8906.0,2024-12-03T20:52:20.940Z,"""1""",1.0,4936.0,1962.0,571.37,217.63,199.29,190.46,170
8467.0,2024-12-03T20:53:03.987Z,"""1""",1.0,4175.0,1922.0,113.2,103.63,100,95.23,94.31
8368.0,2024-12-03T20:53:45.738Z,"""1""",1.0,4443.0,1932.0,286.98,142.84,110.03,100,74.08
8318.0,2024-12-03T20:54:29.793Z,"""5""",5.0,15742.0,2737.0,997.25,559.72,386.46,328.81,211.83
8294.0,2024-12-03T20:55:49.980Z,"""1""",1.0,4719.0,1835.0,238.07,200.0,134,127.55,126.67
8282.0,2024-12-03T20:56:29.138Z,"""5""",5.0,13576.0,2418.0,402.38,337.15,328.81,314.92,285.69
8276.0,2024-12-03T20:57:06.469Z,"""5""",5.0,15112.0,2777.0,505.73,402.38,360,328.81,241.54
8269.0,2024-12-03T20:57:44.768Z,"""1""",1.0,4501.0,1840.0,333.3,155.58,155.35,151.46,134.86
8153.0,2024-12-03T20:58:25.435Z,"""1""",1.0,4863.0,1733.0,350.0,333.3,236.01,199.29,181.51
8153.0,2024-12-03T20:59:06.576Z,"""1""",1.0,4912.0,1683.0,333.3,230.0,213.53,207.44,200
7952.0,2024-12-03T20:59:47.919Z,"""1""",1.0,4765.0,1686.0,333.3,220.41,208.25,200,157.34
7729.0,2024-12-03T21:00:26.337Z,"""1""",3.0,8242.0,1639.0,571.37,466.74,400,314.38,269.72
7729.0,2024-12-03T21:01:07.561Z,"""10""",10.0,28256.0,2388.0,1623.65,1426.16,1132.76,927.17,647.26
7780.0,2024-12-03T21:01:47.145Z,"""2""",2.0,11190.0,2005.0,3000.0,288.91,255,252.87,210.62
7843.0,2024-12-03T21:02:50.448Z,"""CoinFlip""",3.0,15109.0,3847.0,1200.0,380.92,380.92,360,257.45
7830.0,2024-12-03T21:03:34.042Z,"""1""",1.0,4343.0,1713.0,600.0,247.12,166,129.65,111.6
7824.0,2024-12-03T21:04:16.314Z,"""1""",5.0,12512.0,1703.0,600.0,424.41,420,333.41,310.9
7817.0,2024-12-03T21:04:56.357Z,"""1""",10.0,27715.0,1858.0,3300.0,1052.27,1008.42,864.54,833.04
7817.0,2024-12-03T21:07:29.788Z,"""CrazyBonus""",43.0,195321.0,4197.0,11570.3,7556.2,6951.04,6500,4438.92
8319.0,2024-12-03T21:08:12.448Z,"""5""",5.0,19144.0,2885.0,2400.0,842.88,690,575.42,324.81
8821.0,2024-12-03T21:08:53.934Z,"""5""",5.0,23524.0,3281.0,3000.0,690.0,629.85,600,600
8821.0,2024-12-03T21:09:38.501Z,"""2""",2.0,11518.0,2923.0,714.22,600.0,375,310.9,180
8761.0,2024-12-03T21:10:20.693Z,"""2""",2.0,12501.0,2980.0,714.22,600.0,402.38,337.15,263.07
8761.0,2024-12-03T21:11:01.850Z,"""2""",2.0,12725.0,2853.0,1500.0,714.22,298.94,251.11,235.06
8854.0,2024-12-03T21:11:44.258Z,"""10""",10.0,41640.0,3385.0,3850.0,1375.0,1257.02,904.22,618.12
8948.0,2024-12-03T21:12:25.807Z,"""5""",5.0,21900.0,3400.0,3600.0,1200.0,600,493.21,394.35
8896.0,2024-12-03T21:13:06.763Z,"""10""",10.0,50546.0,3666.0,10175.0,1650.0,1205.63,1100,983.6
9158.0,2024-12-03T21:13:50.658Z,"""2""",2.0,11794.0,3009.0,1200.0,536.51,337.15,210.62,188.63
9158.0,2024-12-03T21:14:31.765Z,"""5""",5.0,23220.0,3507.0,3750.0,986.43,536.51,443.89,411.01
8838.0,2024-12-03T21:15:11.523Z,"""10""",10.0,50803.0,3833.0,11275.0,1100.0,1054.93,983.6,874.08
8838.0,2024-12-03T21:17:18.331Z,"""5""",5.0,26839.0,4028.0,4950.0,657.62,526.09,509.68,505.73
9833.0,2024-12-03T21:18:51.436Z,"""Pachinko""",5.0,31920.0,5620.0,3000.0,1073.02,536.51,428.53,411.01
10162.0,2024-12-03T21:19:29.824Z,"""1""",1.0,6805.0,2541.0,449.54,366.7,314.38,283.92,160
10162.0,2024-12-03T21:20:15.325Z,"""5""",5.0,24930.0,3954.0,4950.0,575.42,553.08,444.48,314.92
9847.0,2024-12-03T21:21:52.707Z,"""CashHunt""",19.0,108019.0,5987.0,11000.0,4151.21,2885.43,2767.48,1746.37
9847.0,2024-12-03T21:22:38.265Z,"""1""",1.0,5507.0,2442.0,422.5,202.8,178.57,128.72,100
9736.0,2024-12-03T21:23:23.494Z,"""1""",1.0,6425.0,2497.0,408.15,224.77,202.8,137,120.55
9624.0,2024-12-03T21:24:00.968Z,"""1""",1.0,6392.0,2419.0,449.54,283.92,167.41,162.24,143.4
9304.0,2024-12-03T21:25:05.262Z,"""CoinFlip""",15.0,70719.0,5072.0,3809.15,3047.32,1523.66,1049.74,876.82
9496.0,2024-12-03T21:25:50.131Z,"""10""",10.0,41829.0,4049.0,1466.52,1375.0,1326.03,1047.52,942.77
9592.0,2024-12-03T21:26:32.345Z,"""1""",1.0,5694.0,2231.0,534.1,271.2,223.21,148.16,140
9640.0,2024-12-03T21:28:17.911Z,"""CashHunt""",58.0,249090.0,5588.0,25164.21,5808.96,4515,4178.62,3640.55
9664.0,2024-12-03T21:28:57.455Z,"""2""",2.0,13459.0,2947.0,1285.59,674.31,361.64,357.11,334.81
9687.0,2024-12-03T21:29:34.541Z,"""1""",1.0,5095.0,2367.0,390.61,241.1,145.22,134.53,94.92
9687.0,2024-12-03T21:30:19.430Z,"""2""",2.0,14249.0,3089.0,1482.74,1142.75,723.29,499.95,239.15
9675.0,2024-12-03T21:30:58.336Z,"""5""",5.0,25308.0,3916.0,1500.0,1142.75,723.29,645.31,575.42
9512.0,2024-12-03T21:31:44.020Z,"""5""",5.0,24489.0,3875.0,1500.0,723.29,639.94,575.42,571.37
9431.0,2024-12-03T21:32:27.514Z,"""5""",5.0,29250.0,3948.0,1800.0,1714.12,1500,1142.75,723.29
9390.0,2024-12-03T21:33:10.953Z,"""1""",1.0,6131.0,2343.0,600.0,380.92,141.75,129.65,127.55
9350.0,2024-12-03T21:33:55.308Z,"""10""",10.0,55673.0,4242.0,3850.0,3300.0,3142.55,1326.03,1047.52
9433.0,2024-12-03T21:34:40.433Z,"""5""",5.0,25948.0,3893.0,1714.12,1500.0,822.02,814.08,723.29
9641.0,2024-12-03T21:35:23.537Z,"""2""",40.0,226903.0,3268.0,16400.0,11713.14,9840,8171.01,4942.47
9641.0,2024-12-03T21:36:06.684Z,"""2""",2.0,14472.0,3316.0,857.06,857.06,720,600,432
9468.0,2024-12-03T21:36:47.790Z,"""2""",2.0,15098.0,3382.0,1050.0,857.06,720,571.37,444
9468.0,2024-12-03T21:38:38.513Z,"""CoinFlip""",15.0,89018.0,5549.0,3809.15,3047.32,2595.79,1785.66,1600
9468.0,2024-12-03T21:39:17.053Z,"""2""",20.0,111243.0,3560.0,5999.41,5040.0,4430.14,4410,4273.93
10686.0,2024-12-03T21:40:58.569Z,"""CrazyBonus""",88.0,571361.0,6514.0,32609.67,24120.0,14355.74,13029.95,12667.37
11571.0,2024-12-03T21:43:18.942Z,"""CrazyBonus""",40.0,195324.0,6240.0,11518.84,2860.0,2629.84,2475.95,2324.42
11278.0,2024-12-03T21:44:02.816Z,"""2""",2.0,22479.0,4528.0,1142.75,960.0,857.06,714.22,632.88
